machine_id,timestamp,temperature,vibration,pression,courant,panne
0,2023-01-01 00:00:00,60.745071229516846,1.7974465175076855,98.27301279007013,49.88859186417669,0
0,2023-01-01 01:00:00,59.80260855074447,1.9596458995357198,99.9526005258737,49.94441066850216,0
0,2023-01-01 02:00:00,60.99154281215354,1.768277025200762,100.06604875159265,49.92080148539445,0
0,2023-01-01 03:00:00,62.31455979211579,1.9166160433594135,100.99028320294244,49.9677116737537,0
0,2023-01-01 04:00:00,59.68878994792,1.4439216029153652,97.32631328844585,50.00859997643263,0
0,2023-01-01 05:00:00,59.69881957708248,2.0789956159637577,101.26017206645403,50.12123420801282,0
0,2023-01-01 06:00:00,62.42884923826859,2.0183706471109186,94.68126175930571,50.01290660738506,0
0,2023-01-01 07:00:00,61.22118711123812,1.775883915932169,98.84528342153551,49.89396369245461,0
0,2023-01-01 08:00:00,59.37582844110757,2.221785706532723,99.14351234511192,50.174036799657024,0
0,2023-01-01 09:00:00,60.9038850878902,2.3082845480413443,101.40172118590937,49.98382475352194,0
0,2023-01-01 10:00:00,59.404923485793816,1.5477470481930597,100.1953367428725,50.069165476048916,0
0,2023-01-01 11:00:00,59.41146039715837,1.8041990746842629,97.35395643355807,50.12719492132939,0
0,2023-01-01 12:00:00,60.483003437364054,1.805275304068313,98.21010379338848,50.11000606435153,0
0,2023-01-01 13:00:00,57.26014466552956,1.7570485794222181,100.5924575678692,50.20696672913934,0
0,2023-01-01 14:00:00,57.55269328624796,2.2908634630847775,100.05197036879714,50.1529528406024,0
0,2023-01-01 15:00:00,59.306643743657304,1.986874669623787,99.06686433700663,50.02642532016936,0
0,2023-01-01 16:00:00,58.640833359518375,1.9686695596128199,99.27845248100606,50.33791624741417,0
0,2023-01-01 17:00:00,60.641456041414166,1.4498668034343525,101.64746355810047,50.146997128224776,0
0,2023-01-01 18:00:00,58.81805393174069,2.2446524225695215,99.23474992179534,50.12033351110473,0
0,2023-01-01 19:00:00,58.07163949552083,1.685250995801087,100.1089600832275,50.23896382794838,0
0,2023-01-01 20:00:00,62.398573203407345,2.078009804087402,104.64002325119861,50.17502013211177,0
0,2023-01-01 21:00:00,59.871440601796465,2.1462445971453366,97.46779230502155,50.19750160868863,0
0,2023-01-01 22:00:00,60.321402362059395,2.47423059525985,96.62647961939196,50.414300941130705,0
0,2023-01-01 23:00:00,58.092992778208576,1.6763883975228955,101.91235191589035,50.145074150321065,0
0,2023-01-02 00:00:00,59.42354597324224,1.166182371262757,99.00289396745681,50.14831395562077,0
0,2023-01-02 01:00:00,60.41650894709607,2.130192382185488,99.73871253831166,50.1992516480997,0
0,2023-01-02 02:00:00,58.53363969889906,2.618192373963011,98.82788234128654,50.302249142332485,0
0,2023-01-02 03:00:00,60.833682095052275,2.452724426141961,99.88560231976562,50.05194789763128,0
0,2023-01-02 04:00:00,59.37918203515681,2.1469398455928927,103.61728632924522,50.01354946337862,0
0,2023-01-02 05:00:00,59.85260444784635,1.939552666071266,102.03947452604065,50.15889727734019,0
0,2023-01-02 06:00:00,59.397590156693425,2.3321818015024487,102.17467213633023,50.06172026037221,0
0,2023-01-02 07:00:00,63.08857235430217,1.8009826633502901,97.63277850472286,50.19013317340151,0
0,2023-01-02 08:00:00,60.29991424293312,2.2389553548188714,98.17793264695429,50.29037002964294,0
0,2023-01-02 09:00:00,58.74359868910742,2.250690572512369,94.81709030484106,50.158548925550726,0
0,2023-01-02 10:00:00,61.573987453197304,2.42011399776242,98.89149348539827,50.112444906103754,0
0,2023-01-02 11:00:00,58.518909612587244,2.932950537936455,102.43866900408698,50.269565031829366,0
0,2023-01-02 12:00:00,60.673475482552156,2.2257788171671367,101.57416316656428,50.35638941599528,0
0,2023-01-02 13:00:00,57.43067990672661,1.9583664400516323,100.11225111291516,50.10814147555804,0
0,2023-01-02 14:00:00,58.38791102169988,2.106384734856659,100.52568457513517,50.36716581111624,0
0,2023-01-02 15:00:00,60.68548695135246,1.586335757797897,99.20752156117236,50.37437694353542,0
0,2023-01-02 16:00:00,61.507899970043134,1.91164609068829,101.00981791487861,50.395558585253184,0
0,2023-01-02 17:00:00,60.66725752433623,2.0002767993314516,102.14706421278815,50.429501848400626,0
0,2023-01-02 18:00:00,60.246737681470165,1.9688365121353801,97.39854158275784,50.535358971255356,0
0,2023-01-02 19:00:00,59.97855956416984,2.1747709938762494,101.24461803700537,50.28705212580343,0
0,2023-01-02 20:00:00,58.22243712450389,1.885340053301848,102.52519990699187,50.341122240549055,0
0,2023-01-02 21:00:00,59.37045879996421,2.4713767339642247,99.84513709090767,50.2960249910924,0
0,2023-01-02 22:00:00,59.76927195861784,2.1381311539927177,102.09174639682746,50.345370270768726,0
0,2023-01-02 23:00:00,62.055918456887156,2.1382804389260497,106.33466156528327,50.505963673732715,0
0,2023-01-03 00:00:00,60.99566755441273,2.0457036210641335,100.51167459411626,50.22567864165195,0
0,2023-01-03 01:00:00,57.84568488951718,2.193630741926078,101.52198178385257,50.2815788747044,0
0,2023-01-03 02:00:00,60.986376079154724,2.3976045169190496,99.27426102027103,50.51290568744736,0
0,2023-01-03 03:00:00,59.932631706939304,1.8929374735558646,101.12788501654978,50.48469499636305,0
0,2023-01-03 04:00:00,59.50487712960609,1.9586430922969327,101.70093344506216,50.35388193286707,0
0,2023-01-03 05:00:00,61.44777956582759,2.0679617311368856,101.1850823793897,50.48313904953679,0
0,2023-01-03 06:00:00,62.086769418811464,1.7583197634782957,98.77101456318358,50.43932418554986,0
0,2023-01-03 07:00:00,61.94719531624308,1.919305183354186,101.23813624900407,50.56273381407669,0
0,2023-01-03 08:00:00,59.301453855236076,2.0252177799576128,103.76481208754032,50.427661064435206,0
0,2023-01-03 09:00:00,60.10646657879447,2.433402296985204,101.75269924288598,50.53027706831572,0
0,2023-01-03 10:00:00,61.07718529217789,2.2528554422223386,102.79440959575248,50.69941879985366,0
0,2023-01-03 11:00:00,62.05361283825732,2.2351655176823995,100.41141878133541,50.50253127618508,0
0,2023-01-03 12:00:00,59.8815387933071,2.435359433672903,102.40025070395997,50.45515792913576,0
0,2023-01-03 13:00:00,60.33181668758056,2.1418800092530677,101.47399340529749,50.52997356295432,0
0,2023-01-03 14:00:00,58.9608076940685,2.303232501501929,99.02864377324185,50.42870453048777,0
0,2023-01-03 15:00:00,58.83600522145779,2.158128021393888,101.58251474596594,50.71153313873657,0
0,2023-01-03 16:00:00,61.85910889367133,2.2717047528439007,98.97708691323945,50.49824722382963,0
0,2023-01-03 17:00:00,62.684685205437525,2.0202699514909126,99.70972719410236,50.46045053991342,0
0,2023-01-03 18:00:00,60.55231498271204,1.4664539020418337,101.36915186220855,50.411678723309905,0
0,2023-01-03 19:00:00,62.17563451442183,2.1608168016192466,101.59999129813593,50.612473394848486,0
0,2023-01-03 20:00:00,61.2227942076565,2.6309264918554947,98.64204532497331,50.596973868846554,0
0,2023-01-03 21:00:00,59.722665540678605,2.4849681724483657,103.14348930124518,50.46802344229831,0
0,2023-01-03 22:00:00,61.242443583350166,2.4997242979036143,102.19453781923225,50.5829077658279,0
0,2023-01-03 23:00:00,63.01741002728775,2.583945769818504,99.65607589516142,50.381910786370305,0
0,2023-01-04 00:00:00,60.66662112142512,2.2427053313154444,98.00537067723673,50.558767192574855,0
0,2023-01-04 01:00:00,63.0773306663123,2.2783042669990676,100.80573861572408,50.59304952215114,0
0,2023-01-04 02:00:00,56.81075252895793,2.0368154868974586,100.2186678499165,50.72601061977534,0
0,2023-01-04 03:00:00,61.98322894415663,2.130290699470024,101.35184369549674,50.48569951042248,0
0,2023-01-04 04:00:00,60.89095079245231,2.4128454019598564,100.41433696283144,50.442449879691054,0
0,2023-01-04 05:00:00,60.3218741668975,2.592280888929534,97.14066406740443,50.48824609835472,0
0,2023-01-04 06:00:00,60.9180313599008,2.1922831758249646,100.393891416044,50.45163579629167,0
0,2023-01-04 07:00:00,57.809041825697456,2.1020617798242163,100.57435457426158,50.726462133975,0
0,2023-01-04 08:00:00,60.47089236834378,2.240278447686994,102.46792234969818,50.75516407957744,0
0,2023-01-04 09:00:00,61.34607405986892,2.4234835854591243,99.81920845467985,50.63982555974586,0
0,2023-01-04 10:00:00,63.03725127221483,1.8129666166907028,104.58796465439896,50.73743714839542,0
0,2023-01-04 11:00:00,60.05300988019333,1.5602702763399692,97.42234171010219,50.63620724376087,0
0,2023-01-04 12:00:00,59.62767980576527,2.0869650081840407,103.88296531076283,50.62080399280872,0
0,2023-01-04 13:00:00,60.0977896472295,1.8889138360076432,100.82699987715326,50.60451514754936,0
0,2023-01-04 14:00:00,62.233533391660664,2.1056870052380727,103.00981506734844,50.61428356219291,0
0,2023-01-04 15:00:00,61.363561882098324,2.2167964696373996,101.46525579453068,50.4980462575757,0
0,2023-01-04 16:00:00,60.08579991445949,2.1281575433261124,103.59977140221602,50.68675564144328,0
0,2023-01-04 17:00:00,61.66034637228134,2.7028738271246153,100.56094390481134,50.66380052593708,0
0,2023-01-04 18:00:00,61.046066549134615,2.3681584969144627,99.1534344873132,50.749873741242205,0
0,2023-01-04 19:00:00,62.363422713413144,2.3632788761673904,104.20669141596284,50.692193770354216,0
0,2023-01-04 20:00:00,59.867380589299025,2.462800212247538,101.1537290534083,50.67407480242938,0
0,2023-01-04 21:00:00,60.43897201271965,1.9374896344506616,101.83881479617288,50.610729621461466,0
0,2023-01-04 22:00:00,60.352308005419324,2.5938746067613483,103.88020918076592,50.71256800002034,0
0,2023-01-04 23:00:00,58.75520281542063,2.262413285325005,99.36180237223935,50.78668015129573,0
0,2023-01-05 00:00:00,61.404660655716924,2.489288257208382,102.63170215545861,50.60602628098166,0
0,2023-01-05 01:00:00,61.36206815089114,1.9695884028743467,100.27593835100619,50.73661130733406,0
0,2023-01-05 02:00:00,60.98816043008625,1.8280194437319492,101.2063966563951,50.75867197899487,0
0,2023-01-05 03:00:00,60.63861454756109,2.542515471694652,101.6303008022043,50.67106495735603,0
0,2023-01-05 04:00:00,58.877444137049444,2.4130729328667737,98.50030665229372,50.69158955710299,0
0,2023-01-05 05:00:00,60.37953726847828,2.032536109480641,99.9580837932986,50.78094002434636,0
0,2023-01-05 06:00:00,60.50643848033741,2.0452541521558607,104.23291116751761,50.65204058951641,0
0,2023-01-05 07:00:00,59.827099353796385,2.6467850126130754,103.31815526361281,50.807878814746545,0
0,2023-01-05 08:00:00,60.79859169263105,1.9553325101788213,101.43550123554063,50.69085475773163,0
0,2023-01-05 09:00:00,61.65660154785313,2.8079594647661836,102.06203481097275,50.894179316276805,0
0,2023-01-05 10:00:00,63.889809116948356,2.047972859145409,101.00231038642595,51.02918047338826,0
0,2023-01-05 11:00:00,61.33240198688157,2.51267815797266,104.3189696731067,50.71682577055518,0
0,2023-01-05 12:00:00,61.466865856219215,2.225576538315825,101.22010524961428,50.86382598883877,0
0,2023-01-05 13:00:00,60.97887639898707,2.5081198111155985,102.09950209322417,50.74523476398904,0
0,2023-01-05 14:00:00,58.22239345218901,2.166930881907013,103.94288570099049,50.92950812373296,0
0,2023-01-05 15:00:00,61.07078446446499,2.2843287114699575,100.11108994676641,50.706390617320594,0
0,2023-01-05 16:00:00,61.21090559505161,2.3484438366607376,104.7984187892039,50.888478885947826,0
0,2023-01-05 17:00:00,64.82542845136925,2.0385133480579545,98.63492510447523,50.760625065292054,0
0,2023-01-05 18:00:00,60.85202883797089,2.5644183891688095,104.97013968993944,50.83472925494709,0
0,2023-01-05 19:00:00,61.60289630114424,2.1912085163516712,100.98051176356178,50.759828938218135,0
0,2023-01-05 20:00:00,61.1085126355872,2.2795941124415164,101.25547293956704,50.95267026469838,0
0,2023-01-05 21:00:00,59.41756823621702,2.052870775411343,97.9758575966036,50.794240934040786,0
0,2023-01-05 22:00:00,62.8948245169201,1.5854769909056792,100.86129600796598,50.940639147293865,0
0,2023-01-05 23:00:00,62.31849484667899,2.2998702605145964,99.70627988441947,50.85853667041039,0
0,2023-01-06 00:00:00,62.38714822071464,3.0839647165288975,100.58560775947817,50.88900298793267,0
0,2023-01-06 01:00:00,59.846524120459215,2.5985628771648046,101.54128602239923,50.92272956772851,0
0,2023-01-06 02:00:00,63.32480177155672,2.3604049776254543,103.74649868667467,50.839275261698546,0
0,2023-01-06 03:00:00,59.12783871346541,2.2903173435336677,102.261129664282,50.943998192094455,0
0,2023-01-06 04:00:00,62.12090595085549,2.3789258608901376,102.47628377203485,51.083498689051744,0
0,2023-01-06 05:00:00,64.5363087513713,2.5393233283494614,99.68489919129337,50.860159505908975,0
0,2023-01-06 06:00:00,59.77482582746155,2.02394524995462,100.1294372935309,51.06265375069557,0
0,2023-01-06 07:00:00,60.42118872325467,2.7154871036983104,105.50340301319086,51.102786251592896,0
0,2023-01-06 08:00:00,61.430117367791546,2.598806490680397,100.45055841071363,50.87886474121726,0
0,2023-01-06 09:00:00,60.53543184148703,2.602649314510779,105.2483844881066,50.822478531486944,0
0,2023-01-06 10:00:00,58.97465517856338,2.5217378191916926,101.46485308998214,51.005683833889115,0
0,2023-01-06 11:00:00,61.41349978987287,2.3990815956073464,101.97055886378276,50.92825074347119,0
0,2023-01-06 12:00:00,59.727204759575926,2.5980564698395705,104.12172081570749,51.17735556954011,0
0,2023-01-06 13:00:00,62.04105397861911,2.576743839922313,104.53978284287682,51.00147975354973,0
0,2023-01-06 14:00:00,59.961533983816885,2.295988887267968,101.7893803821932,50.92528281057217,0
0,2023-01-06 15:00:00,63.67557694519514,2.23312206943158,101.24952689946016,50.898290552150456,0
0,2023-01-06 16:00:00,60.18580040166573,2.4387609906296213,101.92917961321069,51.129500751036645,0
0,2023-01-06 17:00:00,60.887593068362825,2.8759116482499567,102.73194307047123,50.97089560959508,0
0,2023-01-06 18:00:00,62.60096617122709,2.0424749808556055,103.85364289149838,51.03990063882548,0
0,2023-01-06 19:00:00,59.5443988730229,1.976951024576419,102.09450273949906,51.13860178526663,0
0,2023-01-06 20:00:00,61.74189025208128,2.4696383574234813,103.33882312130895,51.00209942743823,0
0,2023-01-06 21:00:00,63.37141948409998,2.438477916359707,105.3927774935564,51.05343613163324,0
0,2023-01-06 22:00:00,59.009485503335746,2.478215605864399,102.89368475729596,51.06387592540094,0
0,2023-01-06 23:00:00,61.7076661454773,2.5024005666762017,102.76937874852781,51.14136896941074,0
0,2023-01-07 00:00:00,61.83054455155272,2.3652554316635857,99.12325889009,51.1396147036861,0
0,2023-01-07 01:00:00,62.6234596703473,2.8821766403850266,96.91462777036388,51.066032648885525,0
0,2023-01-07 02:00:00,59.60530429886547,1.9579479160118227,102.96784700623422,51.10191268003659,0
